pmid
24304227
24298928
24298114
24297743
24295081
24293371
24292300
24290600
24289070
24285763
24285582
24285336
24284344
24283215
24283160
24281903
24280596
24279308
24276222
24275104
24273760
24273218
24271261
24267258
24267243
24267238
24255061
24252255
24250893
24250826
24250557
24249942
24246588
24246345
24245861
24244297
24239923
24239150
24238298
24232818
24225325
24225128
24224137
24217936
24211394
24204732
24204594
24201706
24201066
24199982
24199166
24195348
24193449
24188322
24188231
24184945
24184943
24184408
24182515
24176004
24174878
24174819
24170653
24170205
24169933
24169327
24166456
24165684
24164109
24163695
24163120
24160573
24158768
24154684
24152981
24149811
24144075
24139973
24138664
24138536
24136759
24133059
24132976
24126321
24125402
24124429
24123098
24122718
24122546
24120517
24120264
24119309
24115837
24114802
24114461
24113910
24113220
24113197
24113041
24106453
24106404
24105997
24104463
24099723
24096924
24096552
24094767
24094494
24092747
24090606
24090379
24088210
24083591
24083205
24079286
24078569
24075770
24075767
24075747
24073995
25866829
24070911
24065615
24065472
24063624
24063257
24062791
24060958
24038836
24038561
24036126
24024769
24024701
24016512
24016248
24015695
24014831
24011771
24006749
24004639
24002360
24001602
23993539
23990605
23988150
23979353
23979132
23978693
23978057
23977817
23973703
23973693
23969698
23968597
23967086
23965489
23964121
23961478
23958251
23956443
23953848
23951896
23948546
23947428
23947006
23921777
23942733
23939362
23938051
23937379
23932901
23932550
23930676
23930675
23928724
23926117
23925993
23924077
23921483
23916045
23913404
23910935
23910408
23909831
23903772
23903277
23901210
23893195
23892857
23890855
23889692
23889627
23889507
23887902
23885522
23884353
23883962
23876558
23873269
23872958
23872591
23871755
23868627
23866938
23866314
23866006
23863908
23862065
23856329
23819727
23851242
23848231
23848030
23841960
23841572
23840481
23836549
23836449
23832488
23831494
23826679
23822704
23816477
23816038
23815818
23815518
23812296
23809150
23807924
23806736
23802885
23797428
23793133
23792106
23791799
23788760
23786900
23786821
23773414
23770327
23770179
23769961
23767865
23767790
23762869
23762432
23759796
23758076
23744794
23743804
23739650
23736820
23736819
23736006
23735638
23735004
23734746
23727535
23721986
23709232
23702658
23700132
23698234
23697397
23696195
23691640
23688862
23683111
23677857
23676255
23675503
23674515
23672630
23672526
23669405
23666884
23663650
23661771
23661675
23660512
23642326
23642325
23642323
23642322
23652638
23652569
23652567
23651953
23642776
23640946
23640349
23638445
23637831
23637349
23634323
23633321
23630550
23627975
23625415
23623012
23619255
23617853
23615494
23611600
23611341
23610181
23610100
23608322
23600368
23595962
23595343
23594709
23592132
23591731
23590413
23589336
23585643
23585024
23584744
23584084
23583194
23576420
23574635
23572479
23571733
23569963
23566930
23566285
23565423
23565386
23559790
23557388
23556829
23556344
23555784
23553812
23551992
23551675
23551674
23549085
23543514
23540443
23539920
23537656
23537367
23534396
23529992
23529608
23527913
23525898
23525426
23523156
23522341
23521797
23518842
23516438
23515142
23512917
23512860
23512743
23512497
23512440
23511244
23510828
23509227
23508901
23508601
23508039
23505070
23501331
23500281
23497604
23496093
23494544
23484524
23482473
23479408
23478699
23478121
23474512
23474323
23469913
23465035
23463969
23460659
23456731
23452940
23448449
23440795
23440143
23439744
23435446
23427811
23423818
23422242
23418103
23417688
23416951
23415429
23411235
23411222
23410564
23409085
23408562
23406839
23406707
23404766
23404078
23403704
23400110
23395781
23392876
23391102
23389112
23383297
23383107
23382539
23377718
23375731
23375123
23374898
23372109
23362424
23359278
23357157
23357154
23357147
23357142
23357139
23357137
23357136
23357135
23354927
23351578
23344002
23338726
23336188
23333278
23332800
23332728
23331434
23331204
23328937
23328279
23323877
23322769
23320610
23319054
23317404
23317401
23317400
23317398
23317397
23316290
23313043
23312076
23312052
23307875
23305798
23303872
23303629
23299714
23299638
23298460
23297818
23295961
23294681
23289919
23288881
23288870
23287313
23285030
23275344
24959542
24688953
24601174
23269653
23265512
23263738
23261172
23258080
23257303
23251793
23249698
23247049
23242996
23241412
23237237
23235674
23232972
23232924
23226171
23225194
23225175
23215996
23214143
23203064
23202923
23202366
23199712
23198737
23197842
23192156
23188216
23187951
23182125
23181701
23181148
23175895
23174861
23174719
23168851
23166513
23165531
23163322
23161124
23159614
23159411
23159231
23157038
23154655
23152839
23152373
23150952
23150750
23150577
23148280
23146744
23145891
23142249
23137925
23136620
23135897
23133854
23129602
23129439
23125505
23122768
23117427
23113833
23229605
23106512
23106034
23101510
23100282
23098891
23098887
23096237
23092412
23091707
23089925
23088653
23087361
23087358
23087171
23084986
23083789
23083223
23077141
23076603
23076556
23073618
23072120
23070831
23069003
23035144
23062767
23060736
23056097
23055341
23053553
23052625
23050906
23046818
23046709
23040830
23039873
23035844
23034128
23033969
23032652
23030283
23027319
23025113
23023565
25050248
24331594
23017585
23009926
23007074
22911177
22998978
22998604
22994057
22993909
22991657
22987572
22986485
22986183
22985273
22982903
22981508
22974833
22972399
22971205
22970753
22965836
22965757
22965217
22962863
22956784
22954675
22952794
22948417
22948212
22944431
22941588
22938176
22929458
22928363
22924034
22923161
22918042
22915295
22913890
22913889
22910633
22906895
22906565
22902152
22898069
22897901
22894911
22893497
22892323
22888413
22885951
22884763
22884520
22876442
22872154
22869926
22868800
22866304
22863409
22855917
22851998
22850130
22848584
22847201
22847176
22844422
22843446
22841185
22836077
22836073
22836068
22836065
22832337
22831708
22819563
22818869
22814748
22814241
22812594
22809114
22801416
22799743
22795291
22789850
22787067
22785146
22785138
22785024
22782126
22777149
22775984
22775419
22768685
22764134
22763970
22762160
22761797
22755272
22751734
22750059
22749175
22748403
22745703
22739979
22734339
22734087
22732520
22725704
22725625
22721642
22718811
22718794
22715478
22714699
22710566
22710021
22706233
22705313
22705092
22701627
22701328
22701247
22698988
22698417
22696876
22691465
22690571
22690054
22687273
22686046
22686044
22683121
22673922
22671971
22668801
22668787
22668755
22665166
22661899
22661189
22659373
22658148
22653220
22652724
22647247
22642074
22641182
22640483
22633824
22633791
22633472
22591892
22610853
22609461
22607822
22607646
22604766
22595386
22592684
22592095
22588266
22587821
22587686
22583789
22572422
22570437
22570368
22570088
22569463
22567731
22564753
22564353
22562782
22556401
22554491
22554359
22552859
22551562
22551412
22548690
22544352
22541874
22539598
22539458
22532541
22531006
22529483
22528135
22528133
22528131
22527287
22525563
22524170
22523394
22522778
22521902
22518083
22516063
22505549
22503825
22490818
22481012
22475392
22472915
22471363
22470565
22468387
22465160
22465158
22464808
22463922
22462348
23843804
23803454
22459813
22458131
22388823
22450889
22449699
22445470
22439920
22438666
22432393
22421634
22419750
22417361
22411367
22410962
22406426
22403608
22402736
22398753
22397963
22395249
22391257
22385552
22385543
22383066
22380916
22372591
22365085
24471056
22357746
22356292
22355964
22355095
22354153
22348456
22345877
22343538
22343194
22338549
22338107
22338009
22336172
22334337
22331829
22328949
22315677
22308697
22307462
22305169
22304296
22301925
22295112
22291726
22289549
22277063
22276132
22275303
22272435
22267848
22263599
22263555
22261195
22257824
22256472
22254131
22250063
22249508
22234950
22234485
22234464
22233644
22232878
22231155
22230323
22225711
22224814
22223333
22217193
22216121
22215383
22209597
22209213
25562364
24688934
24278703
23599704
23569637
23448805
22207075
22205319
22204862
22203405
22194988
22192511
22192281
22190137
22187510
22184096
22180633
22180369
22179027
22176675
22175036
22174811
22174166
22173365
22167743
22166897
22166559
22164942
22162805
22162319
22157599
22154377
22152283
22152281
22152280
22149320
22149316
22149315
22147656
22144766
22142620
22137766
22135871
22135611
22135385
22129607
22129314
22128722
25212335
22125681
22124628
22120734
22120486
22118569
22117994
22117094
22115874
22115702
22113535
22112436
22111443
22110103
22108858
22108560
22108444
22108151
22105168
22102062
22101921
22100058
22098090
22094845
22094353
22088276
22087637
22085871
22082311
22081557
22073134
22072867
22071811
22068813
22067612
22065156
22062970
22062590
22059787
22058424
22057138
22056474
22053916
22041543
22040719
22009614
22009612
22035574
22034786
22032007
22031601
22030095
22028418
22027055
22021025
22018642
22018443
22018353
22016628
22015232
22014237
22007304
22007026
22006223
22001232
21997313
21994512
21989999
21987235
21986646
21986642
21986488
21986487
21986285
21985543
21983746
21983163
21982317
21981968
21977325
21975796
21968436
21968126
21961520
21959822
21957962
21957200
21956531
21953407
21949049
21946898
21946392
21939523
21938413
21937206
21936050
21929760
21925346
21924882
21923697
21922120
21921414
21920771
21920719
21920335
21915170
21915100
21914190
21911628
21910898
21908204
21906740
21904547
21903868
21894327
21886061
21885891
21885431
21879795
23550422
23251757
21876564
21874538
21870630
21867844
21867445
21865559
21865358
21862744
21859401
21839894
21857142
21850495
21846904
21846199
21845368
21839706
21836103
21831036
21830637
21830442
21830321
21827713
21822774
21821825
21817821
21817185
21817104
21815241
21810592
21810484
21809737
21806770
21806079
21804855
21804214
21802861
21798891
21797102
21796214
21795429
21795066
21792295
21789752
21789541
21788625
21787450
21778422
21773050
21770397
21768610
21762916
21756320
21755523
21755005
21751539
21748474
21747355
21747278
21744164
21741939
21740287
21740282
21738715
21736815
21736795
21735686
21735388
21733322
21733123
21731990
21731866
21731566
21730224
21730216
21722900
21722817
21720022
21719014
21717772
21717407
21715526
21715151
21714932
21714711
21714585
23272446
21712838
21700926
21699274
21697538
21693699
21687917
21687351
21686135
21683693
21682757
21675801
21673458
21670545
21670382
21670067
21669278
21663949
21660248
21649985
21649590
21647615
21645151
21641516
21633901
21633288
21631904
21627406
21626897
21625524
21623150
21619652
21615671
21614576
21612461
21600525
21593473
21593471
21610696
21609439
21608354
21605862
21601554
21600523
21600517
21600516
21597008
21595100
21593349
21593294
21574067
21572862
21569436
21565479
21564441
21562077
21561620
21547454
21547097
21545982
21545606
21544535
21544518
21539146
21538857
21537159
21535577
21531743
21530605
21530500
21528490
21526640
21524316
21524048
21521130
21519744
21519741
21518694
21516959
21513503
21510583
21510525
21508297
21505026
21502686
21501227
21497705
21497423
21495414
21495405
21494228
21493817
21492764
21492002
21491734
21487912
21486287
21485697
21484293
21481394
21479674
21476961
21475144
21475092
21473671
21472256
21471134
21469603
21463616
21462480
21461336
21461141
21459264
21459260
21458773
21457263
21454561
21450606
21448349
21447785
21447439
21445680
21440886
21438812
21436841
21436491
21427505
21426503
21426490
21426336
21421631
21421296
21420840
21420745
21419745
21419320
21419317
21418031
21417594
21416179
21407166
21406672
21404720
21403658
21402378
21398511
21397769
21397230
21393488
21392722
21392609
21392600
21391887
21390069
21386036
21385244
21384253
21377952
21375740
21375141
21372610
21371451
21364957
21353104
21352420
23251745
21349603
21347968
21343632
21342860
21341338
21340529
21338988
21336428
21334753
21331642
21327725
21327136
21323473
21318091
21316934
21314635
21314634
21310417
21309847
21308622
21306285
21304496
21304215
21299872
21299553
21298654
21296681
21293083
21293004
21292623
21292264
21289511
21289223
21285406
21280176
21278233
21277016
21272190
21272105
21270379
21267417
21266787
21263413
21262787
21259004
21257028
21255539
21250691
21249663
21249329
21247520
21244342
21244241
21235381
21235354
21233599
21228765
21226266
21222064
21216577
21212252
21208833
21205114
21199265
21198725
21196532
21196369
21193682
21193151
24250958
21190831
21189912
21189431
21185740
21185503
21180182
21178985
21178122
21174506
21160531
21151159
21150335
21147860
21147780
21146668
21140159
21139538
21139510
21139239
21138348
21137170
21135927
21130456
21128988
21128846
21128120
21127702
21127701
21127699
21125068
21123766
21122684
21122680
21122657
21122147
21114824
22416660
21113487
21111593
21109302
21109246
21108580
21105984
21104458
21095484
21093936
21093421
21093232
21092182
21090830
21089418
21087312
21087152
21086242
21086180
21086048
21082868
21078607
21074814
21073267
21071700
21067806
21067805
21067804
21066889
21061833
21058895
21057823
21048435
21044742
21044014
21038040
21036355
21035316
21034179
21033083
21030022
21028996
20981870
20980035
20974996
20973966
20972840
20965889
20960084
20959675
20958974
20958109
20950599
20950490
20945953
20943954
20941830
20941469
20938038
20932961
20924095
20923582
20921276
20920687
20920040
20885069
20885068
25126149
23408779
22577424
22419927
20876408
20875380
20874689
20868450
20865211
20860413
20858753
20857893
20854700
20854384
20852977
20852414
20837928
20846238
20844007
20843566
20842854
20842562
20842556
20841495
20841372
20840194
20839391
20828360
20826564
20816113
20816010
20815907
20805260
20797475
20739418
20736443
20733267
20731529
20730452
20730069
20727521
20727145
20722144
20719578
20716455
20715906
20710028
20705919
20702976
20702810
20701788
20699424
20697307
20695884
20692822
20691200
20687089
20681465
20676836
20675955
20675591
20673179
24688147
20671652
20671225
20670941
20670429
20667950
20657308
20653799
20653359
20653231
20651830
20650550
20650439
20650302
20649626
20648041
20643534
20640165
20638259
20636227
20634673
20634651
20630099
20627247
20626668
20626053
20625310
20625256
20625215
20621255
20619626
20618996
20617456
20616609
20615262
20613670
20609180
20607035
20606593
20603314
20599665
20599603
20599004
20599002
20596715
20595709
20594395
20592321
20591084
20590484
20587720
20587337
20584868
20581677
20581104
20580687
20579540
20578904
20571503
20567027
20566663
20563294
20559299
20559294
20556890
20553794
20549098
20548982
20546645
20543522
20543520
20543107
20538134
20535009
20533755
20532993
20532703
20532256
20531272
20529601
20529243
20523870
20523010
20521076
20519697
20518948
20508651
20505518
20499072
20499008
20498851
20497213
20494666
20494360
20492685
20492655
20433433
20489031
20487050
20486994
20485248
20484899
20484125
20479948
20472815
20470821
20470747
20467151
20460445
20459883
20457452
20457207
20456813
20452911
20451687
20451478
20440246
20439167
20438523
20438521
20437476
20437055
20435205
20435175
20429692
20429617
20428800
20425272
20425269
20425166
20424480
20423271
20421882
20421792
20421522
20418268
20417447
20416859
20415163
20414045
20413736
20413733
20413122
20412422
20412373
20386760
20407630
20404828
20403997
20403481
20400493
20399059
20395116
20393673
20387563
20387549
20386249
20386078
20383571
20379796
20378840
20377476
20376076
20375942
20375883
20373678
20371166
20369795
20367801
20362303
20359270
20357713
20356594
20354344
22691864
22577408
20339536
20337856
20333646
20329701
20307398
20305947
20303127
20301983
20299999
20299684
20237502
20237169
20235787
20234782
20229156
20227438
20226430
20225991
20224282
20224248
20223367
20221703
20220185
20215710
20213546
20212029
20211468
20210683
20207952
20206456
20206067
20205861
20201733
20199998
20199786
20197631
20197419
20196891
20193752
20186155
20185347
20181814
20181044
20179259
20178716
20177495
20176986
20171948
20168234
20167657
20167359
20166891
20164363
20160396
20159859
20158283
20156339
20155988
20151762
20150722
20150526
20150293
20147603
20142872
20142814
20139652
20138279
20132024
20130569
20129403
20129384
20129376
20129370
20129367
20127562
20127202
20124122
20117400
20117273
20116146
20110440
20110022
20102918
20095516
19724164
20089734
20088669
20087664
20084185
20083727
20082562
20082258
20080236
20079899
20074902
20074633
20070250
20067836
20067513
20066501
20064910
20060029
20057371
20050127
20049392
20048381
20047620
20047560
20044312
20043811
20041810
23960587
22314947
21490917
21409897
21391729
21391728
21391353
20041149
20032578
20032478
20031900
20031796
20031607
20031551
20031380
19891946
19891945
20028961
20026779
20025294
20020207
20019024
20018286
20018177
20017910
20017835
20017484
20017101
20016845
20015371
20014994
20014684
20013192
20012308
20012223
20010118
20009956
20005687
20003590
20002198
20000881
19997842
19997784
19997573
19996623
19995360
19968707
19965915
19965614
19965609
19965573
19962476
19962146
19959168
19895937
19956911
19954956
19952805
19946762
19946244
19946232
21298860
19940470
19939984
19939653
19934485
19932785
19932056
19931237
19930639
19930446
19929597
19919518
19917273
19916726
19915217
19914369
19914364
19913637
19911216
19907810
19904013
19902516
19902024
19901173
19896519
19893848
19892351
19891551
19891279
19084089
19889508
19888833
19885950
19880586
19861885
19857034
19858435
19852909
19851450
19846168
19838489
19837545
19835614
19835569
19834877
19833835
19825813
19825213
19825147
19822999
19820033
19819882
19819789
19818960
19817934
19814806
19814666
19812691
19811343
19808779
19802460
19797705
19796736
19794305
23105868
19786883
19786636
19785985
19785568
19785380
19781407
19781217
19778326
19777605
19773416
19770669
19766762
19766469
19765448
19764857
19764688
19763135
19762782
19759243
19758162
19755917
19754470
19752848
19749496
19748619
19745745
19740467
19739937
19736246
19735187
19734791
19734400
19733719
19733044
19730842
19729934
19729863
19727665
19724023
19715847
19712983
19711061
19709787
19709535
19709414
19705333
19702122
19701094
19699855
19699785
19699477
19699071
19699070
19698935
19695857
19695853
19694438
19694216
19692216
19689095
19687343
19687008
19682084
19680704
19679828
19678716
19675745
19673591
19672721
19672030
19667110
19666118
19664375
19659820
19656039
19655295
19654867
19651803
19650852
19650378
19650249
19646194
21291824
19641304
19640331
19638715
19638365
19637943
19634494
19632679
19630216
19628194
19627602
19618992
19614793
19606690
19606529
19605528
19604523
19604457
19601850
19593578
19589528
19584565
19583144
19577691
19577690
19577689
19577685
19576664
19574922
19571328
19563454
20836321
19559166
19557120
19556864
19556446
19554090
19553142
19552907
19552746
19551402
19550306
19548163
19546816
19546077
19545870
19545695
19545557
19540898
19540496
19540175
19534648
19529002
19527482
19524449
19522423
19521587
19520976
19519869
19519148
19515369
19509018
19506174
19501375
19500487
19498039
19497447
19497416
19491548
19489487
19476581
19475774
19473822
19465798
19464746
19464305
19461031
19452483
19450906
19404048
19444394
19443683
19443679
19441731
19437058
19436663
19436657
19435790
19427606
19427439
19424060
19423132
19422526
19421932
19420913
19420347
19410683
19407076
19406911
21291811
21291810
19402219
19401477
19400742
19399742
19398168
19397693
19397474
19390536
19388532
19387899
19379151
19376680
19375663
19370582
19369056
19367427
19355806
19355805
19363037
19344229
19344216
19343119
19339681
19339646
19339227
19339045
19335716
19333947
19333881
19332456
19331437
24683220
23105829
21603407
21291801
19330881
19329179
19329177
19328972
19327776
19327612
19325237
19322745
19322022
19321994
19321573
19319977
19317167
19305020
19303980
19302897
19301685
19298496
19296875
19289389
19287187
19285264
19284399
19278604
19274687
19272334
19271323
19271316
19269791
19269683
19265033
19264766
19262375
19262368
19254121
19250134
19248806
19243471
19242355
19240310
19239605
19237992
19235684
19233109
19222610
19222503
19221831
19220291
19217513
19217176
19215678
19214408
19214297
19211060
19210138
19209185
19204217
19202910
19200547
19200384
19199980
19199977
19196823
19196236
19191301
19183747
19183127
19180837
21291785
19179626
19176686
19143900
19168444
19167712
19166694
19166691
19161879
19161531
19160529
19159286
19159125
19159123
19158581
19157583
19157171
19151449
19150064
19147676
19145777
19145455
19143965
19141295
19141093
19140522
19138652
19134274
19131065
19128368
19125892
19125317
19122582
19122353
19122109
19120980
19119839
19117254
23555376
23555375
20653521
20469685
20210206
19112166
19109655
19106797
19106072
19103817
19103535
19103284
19101227
19099225
19098379
19095996
19094443
19093509
19092644
19091798
19088437
19086276
19083444
19083426
19083411
19083390
19082303
19080723
19075520
19075102
19068318
19067719
19067673
19064019
19061694
19060325
19059567
19057091
19056606
19056355
19053032
19043651
19041437
19040554
19039893
20116615
19034547
19034332
19027905
19024462
19022170
19019838
19019811
19019502
19018737
19018684
19018682
19013720
19013285
19011257
19009658
19008785
19008317
19002433
18998188
18996825
18996368
18991624
18986148
18981648
18980242
18975505
18973399
18972097
18962621
18958843
18957695
18957682
18957532
18957124
18956711
18956219
18955731
18950673
18950563
18950562
18950559
18946207
18946171
18940877
18940534
18940292
18940267
18937622
18937609
18930691
18929706
18926611
18925316
18923595
18922160
18853230
18852729
18851956
18850127
18846701
18845807
18845788
18845302
18842266
18838533
18837799
18837641
18836677
18835979
18834708
18834588
18834356
18693783
18828004
18826864
18823339
18670709
23105791
21291759
21291756
20209763
19597412
18820852
18820648
18819196
18818758
18818757
18817993
18817139
18815063
18813412
18803940
18803709
18803274
18800143
18799354
18797596
18797580
18796426
18794894
18791464
18787185
18781948
18781850
18781601
18780133
18778179
18774613
18773755
18773606
18773156
18772610
18772061
18769836
18768917
18765966
18765432
18673009
18762410
18761783
18758684
18758125
18758088
18754270
18753623
18752977
18752682
18752326
18729243
18727111
18722681
18722549
18721084
18720175
18716180
18714375
18712055
18711404
18710606
18708425
18706278
18706124
18705755
18700070
18695239
18691996
18690760
18689569
18689564
18689551
18689364
18688083
18684421
18684418
18684223
18682540
18678766
18675556
18670365
18669882
18669194
18669160
20040948
18663903
18663233
18663165
18653998
18651466
18651118
18649055
18648182
18640393
18640378
18639410
18638594
18637168
18635596
18629374
18628276
18626463
18626239
18624609
18620033
18617654
18613992
18611369
18611121
18607185
18606915
18597411
18596999
18594477
18593823
18588813
18585897
18585453
18585100
21331203
18582408
18579465
18578957
18577880
18576906
18567747
18564342
18564334
18563055
18561875
18561517
18561502
18560126
18558412
18555827
18552062
18549841
18375243
18375242
18545070
18545068
18544971
18544231
18541958
18541599
18538528
18537102
18537097
18535816
18534601
18528690
18528511
18524415
18524173
18522792
18522683
18520052
18515295
18513463
18510281
18509206
18507269
18503695
18296359
18503219
18502300
18498764
18498273
18439060
18492863
18492070
18490931
18489494
18489399
18485668
18485273
18485137
18484901
18482661
18481011
18480348
18479282
18477407
18475181
18474136
18473697
18472103
18468940
18468736
18462073
18426513
18460924
18459658
18454257
18453796
18447654
18445617
18441450
18436977
18436719
18436117
18436114
18435936
18434051
18430363
18430270
18427276
18424600
18418538
18417073
18416823
18414186
18413208
18408575
18406350
18402819
18402536
18402239
18401970
18400731
18398809
18395728
18392382
18391473
18389878
18388879
18386612
18385391
18378129
18377791
18376357
18374051
18370810
18370666
18370654
18370572
18370504
18366985
18365496
18363276
18359323
18356852
18356785
18356553
18354138
18353516
18353459
18350737
18346984
18344723
18341529
18339052
18326981
18326948
18325487
18324945
18316222
18316115
18312806
18312762
18311054
18310771
18306478
18306452
18301841
18299547
18295912
18292593
18289605
18288293
18285551
18285328
18279736
18273835
18227492
18268065
18265719
18262024
18260880
18255012
18254873
18249211
18241286
18239576
18234378
18232274
18232183
18230960
18226326
18225475
18222665
18221806
18221076
18220588
18209567
18206595
18206033
18202666
18201563
18201203
18201180
18200820
18199996
18198397
18196209
18194486
18193377
18192127
18191683
18191373
18191354
18187556
18095778
18095777
18095776
18184901
18184553
18179875
18173958
18173956
18173546
18166299
18164017
22477447
20016733
19918114
18163011
18161210
18160673
18160459
18155709
18155507
18093505
18083949
18081945
18078870
18078866
18078012
18077945
18077795
18076426
18075247
18070995
18070774
18069223
18066453
18065826
18065594
18065577
18065424
18061058
18060750
18056036
18055424
18054320
18053320
18052685
18047854
18047851
17910519
17910518
17910517
18048949
21291704
20014676
18045152
18042527
18038978
18037734
18035198
18031309
18030873
18029338
18026819
18025815
18024853
18022398
17935058
18003761
18001768
18001320
18000729
18000291
17999876
17994458
17993806
17992654
17991875
17990970
17989609
17985033
17984456
17984165
17982304
17980369
17978855
17977546
17977469
17973781
17973448
17970201
17968464
17965484
17964767
17964419
17964036
17963209
17962589
17961235
17958912
17956199
